Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Payment_of_Min_Amount,Total_EMI_per_month,Credit_Score
27685.04,2595.0866666666666,7.0,6.0,7.0,10.0,7.46,4.0,3.0,1055.94,1.0,66.64654085388007,2
22188.45,2006.0375,1.0,5.0,3.0,24.0,3.87,7.0,1.0,1352.38,0.0,10.011417582528251,1
107409.27,8745.7725,8.0,7.0,13.0,14.0,15.3,1.0,2.0,550.22,2.0,66.46230358427916,2
62646.42,5440.535,6.0,4.0,29.0,17.0,7.44,12.0,2.0,2159.47,0.0,83.82403566642373,1
61219.47,4860.6225,10.0,6.0,16.0,42.0,4.11,14.0,0.0,2462.92,2.0,263.2945305746975,1
23956.27,1773.355833333333,3.0,7.0,12.0,10.0,10.52,8.0,2.0,893.87,0.0,46.97565396788573,2
20969.505,1622.45875,5.0,6.0,12.0,13.0,7.27,3.0,3.0,868.99,1.0,65244.0,2
15717.275,1270.7729166666666,1.0,5.0,8.0,2.0,7.03,1.0,1.0,1020.27,1.0,12.442875155383945,2
43960.19,3770.596,4.0,6.0,2.0,8.0,9.99,2.0,1.0,1009.92,1.0,49.66141112240488,0
28649.99,2273.499166666667,7.0,7.0,9.0,10.0,19.61,8.0,2.0,1412.93,2.0,70.06501808853292,2
31848.72,2588.06,5.0,3.0,9.0,7.0,9.25,2.0,1.0,619.73,1.0,74.3242070397165,0
40306.66,3562.1649999999995,8.0,7.0,25.0,48.0,5.82,11.0,0.0,2089.29,2.0,200.10757806850543,1
45034.34,4021.861666666666,4.0,7.0,8.0,7.0,4.3,0.0,1.0,36.56,1.0,48.72639377777586,0
56580.63,4660.0525,6.0,5.0,23.0,22.0,14.98,12.0,2.0,1784.38,2.0,92.73864405350108,1
54052.82,4777.401666666667,4.0,6.0,11.0,6.0,13.75,4.0,2.0,281.77,2.0,130.84338947202627,2
76804.72,5942.743352469733,9.0,9.0,16.0,20.0,28.93,8.0,0.0,4811.23,2.0,774.4483166238817,2
134630.91,11491.2425,5.0,1.0,5.0,13.0,7.65,3.0,1.0,647.77,1.0,0.0,2
116721.18,9552.765,2.0,1.0,12.0,4.0,10.12,3.0,1.0,48.88,1.0,82.91422168665417,2
28730.94,2441.716833333333,5.0,3.0,5.0,10.0,11.73,2.0,1.0,1292.55,1.0,0.0,0
122105.64,10307.47,6.0,3.0,14.0,22.0,9.75,8.0,2.0,687.13,2.0,555.1684835720097,2
16579.55,1485.6291666666666,7.0,6.0,12.0,20.0,19.74,12.0,2.0,1467.16,2.0,16.95401858919544,2
40026.12,3193.51,6.0,10.0,22.0,43.0,1.64,6.0,0.0,1472.86,2.0,196.1237850393749,1
29060.32,2235.693333333333,8.0,5.0,9.0,7.0,7.199999999999998,3.0,2.0,865.12,1.0,64.49226323178074,2
57242.61,4556.883,9.0,7.0,19.0,42.0,30.33,10.0,0.0,4841.18,2.0,144.39087940232832,1
20012.87,1830.7391666666665,7.0,8.0,17.0,19.0,2.81,11.0,0.0,3500.17,2.0,59.45838794178548,2
44066.78,3424.231666666666,5.0,4.0,6.0,8.0,6.29,2.0,1.0,289.59,1.0,80.9079238308648,0
88380.16,7471.013333333332,7.0,7.0,19.0,11.0,8.7,5.6,2.0,124.29,0.0,129.72369861636398,2
32579.0,2473.9166666666665,7.0,6.0,11.0,17.0,9.93,6.0,3.0,237.52,0.0,86.82194247198542,2
15479.34,1143.945,6.0,9.0,33.0,24.0,23.12,9.0,0.0,3106.09,2.0,47.71745623865422,2
110721.66,9259.805,3.0,7.0,15.0,13.0,3.15,4.0,2.0,281.42,1.0,209.24544851015503,2
17187.48,1651.6164166666665,6.0,5.0,9.0,6.0,10.98,9.0,2.0,1453.63,2.0,0.0,2
31751.78,2712.9816666666666,7.0,3.0,11.0,28.0,0.61,4.0,3.0,581.67,1.0,0.0,1
81842.52,6733.21,6.0,6.0,18.0,50.0,30.98,12.0,0.0,3127.09,0.0,322.07659897858457,2
68611.44,5790.62,3.0,3.0,1688.0,18.0,6.87,2.0,1.0,1116.18,1.0,89.4405593491455,1
23304.3,2000.025,4.0,7.0,15.0,26.0,10.14,6.0,2.0,366.22,2.0,0.0,0
81935.42,6867.951666666668,5.0,4.0,9.0,5.0,10.36,2.0,3.0,625.32,1.0,66.45771044835497,1
100809.78,8439.815,4.0,5.0,12.0,5.0,19.15,5.0,2.0,640.78,2.0,219.7155671659586,2
32853.95,2426.630244682668,2.0,3.0,2.0,12.0,10.73,3.0,3.0,1044.27,1.0,361.3783131672174,0
111395.61000000002,9081.756,5.0,5.0,11.0,2.0,11.27,8.0,3.0,939.87,1.0,329.70350427027216,2
116623.44,9836.62,5.0,4.0,9.0,3.0,2.67,6.0,1.0,1198.03,1.0,0.0,2
7080.7,358.0583333333333,9.0,9.0,20.0,32.0,24.58,8.0,3.0,3011.81,2.0,35.015311132050165,1
17790.36,1281.53,4.0,4.0,3488.0,8.0,15.02,497.4,2.0,2019.36,2.0,42.35061760310256,2
13315.2,1307.6,8.0,5.0,16.0,11.0,1.84,2.0,3.0,1233.74,0.0,0.0,2
16254.6,1187.55,7.0,7.0,23.0,47.0,17.65,7.0,0.0,2911.44,2.0,59.962254077092,1
23035.15,1901.595833333333,6.0,7.0,17.0,22.0,19.39,4.0,2.0,954.44,2.0,91.77461106949762,2
150043.56,12656.63,5.0,3.0,11.0,1.0,9.93,2.0,1.0,781.9,1.0,327.4225072933345,2
28127.13,2579.9275,6.0,5.0,11.0,17.0,15.0,5.0,2.0,1187.43,2.0,17.031344641772293,2
131990.84,10514.220032917468,5.0,4.0,8.0,30.0,10.07,0.0,2.0,647.15,1.0,593.016633749199,2
22019.77,1790.980833333333,0.0,5.0,8.0,28.0,8.94,4.0,1.0,1467.8,1.0,42.07563552633864,1
33882.6,2841.55,6.0,7.0,5.0,7.0,7.55,6.0,2.0,1240.48,0.0,36.26074809289355,2
89531.94,7227.995,3.0,3.0,8.0,7.0,16.95,8.0,3.0,1471.5,2.0,44.13871635354904,2
9183.32,723.7043333333334,6.0,8.0,19.0,46.0,2.81,10.0,0.0,2032.49,2.0,71029.0,2
60904.59,5080.3825,3.0,4.0,12.0,22.0,12.37,8.0,2.0,2441.47,0.0,61.52513971446204,2
73606.16,6078.378000000001,3.0,7.0,17.0,18.0,9.06,17.0,2.0,1707.18,0.0,330.7686287572298,2
10009.905,973.11725,8.0,5.0,20.0,13.0,11.23,7.0,2.0,2616.31,2.0,23.94543338423418,2
53225.37,4526.4475,6.0,7.0,30.0,25.0,13.4,4.0,2.0,2090.45,2.0,45.165717587920426,1
9336.935,887.0779166666665,6.0,6.0,25.0,39.0,15.72,11.6,0.0,3572.04,2.0,40.177514063597606,1
58644.12,5014.01,6.0,5.0,21.0,29.0,14.5,7.0,0.0,2160.81,0.0,60.874830921193215,1
8819.74,866.9783333333335,9.0,8.0,20.0,33.0,27.26,6.0,0.0,4084.61,2.0,22.204677318540263,1
30256.85,2226.4041666666667,0.0,5.0,5.0,27.0,2.27,4.0,1.0,1483.23,1.0,62.10515619403197,1
30000.82,2213.068333333333,8.0,7.0,32.0,10.0,15.4,12.0,2.0,1395.17,2.0,80.4776916420105,1
20818.74,1762.8950000000002,8.0,768.0,15.0,21.0,16.18,8.0,2.0,1821.25,2.0,44.88416187910022,1
33132.94,2478.078333333333,6.0,6.0,3085.0,23.0,0.61,2.0,3.0,795.69,0.0,81.78093560227401,2
8241.75,843.8125,8.0,6.0,19.0,25.0,8.89,16.0,0.0,2656.51,2.0,12.410539347329676,1
15629.225,1225.4354166666667,5.0,7.0,15.0,10.0,15.21,6.0,3.0,40.87,2.0,22.65433647760092,0
32827.08,2597.59,7.0,3.0,4494.0,17.0,14.65,3.0,3.0,300.7,2.0,29.603681264778384,2
43581.13,3566.7608333333333,4.0,3.0,4595.0,14.0,8.56,2.0,1.0,900.83,1.0,103.03307766103524,0
88215.03,7356.2525,7.0,3.0,12.0,7.0,16.36,5.0,2.0,1128.68,2.0,100.41582197692686,2
17559.88,1179.3233333333335,2.0,1303.0,5.0,1.0,7.02,0.0,3.0,23.7,1.0,0.0,2
19493.51,1662.4591666666663,6.0,10.0,26.0,51.0,16.19,8.0,0.0,1783.34,2.0,21.854407613533,1
35416.64,3043.455666666667,8.0,4.0,7.0,25.0,11.18,4.0,1.0,671.17,0.0,27.631534608553785,0
10263.79,590.3158333333333,5.0,3.0,12.0,28.0,2.73,2.0,1.0,730.77,1.0,6.814611210325142,0
89722.4,7646.866666666666,2.0,5.0,5.0,2.0,2.47,7.0,1.0,1071.85,1.0,101.94233807451845,2
16931.7,1656.975,8.0,5.0,23.0,42.0,1.17,15.0,0.0,1557.41,2.0,25.884004319293123,1
84384.95999999999,6862.079999999999,6.0,6.0,10.0,12.0,16.54,2.0,3.0,1004.8,2.0,247.343280441201,0
21209.33,1827.2028333333333,7.0,7.0,8.0,30.0,18.7,4.0,2.0,138.94,2.0,17.303508891205805,2
120333.04,10246.753333333332,8.0,4.0,3.0,8.0,8.67,2098.0,1.0,1445.54,1.0,67.81900653275842,0
30760.15,2568.0618333333337,4.0,4.0,7.0,23.0,11.5,2.0,2.0,143.92,1.0,41.125297977847545,2
18771.66,1844.305,9.0,5.0,31.0,60.0,9.7,12.0,0.0,4702.91,2.0,73.8197363896414,1
19681.08,1568.2471666666665,4.0,4.0,16.0,16.0,10.41,1.0,2.0,1122.31,2.0,33.870708472450204,1
18759.61,1455.3008333333337,8.0,6.0,34.0,32.0,29.97,10.0,0.0,4983.86,2.0,87.18813971396236,1
21467.56,1923.963333333333,4.0,5.0,19.0,19.0,17.5,5.0,3.0,730.35,2.0,0.0,2
14920.97,1424.414166666667,6.0,10.0,16.0,58.0,13.48,12.0,2.0,1288.58,2.0,19.90951245535901,1
63354.36,5421.53,6.0,6.0,10.0,21.0,12.2,2.0,2.0,895.41,2.0,27.553919992031982,2
17393.16,1364.538,7.0,8.0,23.0,19.0,0.83,6.0,0.0,1396.22,2.0,101.08795702090012,1
7569.055,650.7545833333334,6.0,294.0,30.0,41.0,3.18,11.0,0.0,2691.71,2.0,7.180053892226407,2
9824.31,707.6925,7.0,4.0,17.0,25.0,0.96,5.0,2.0,1233.96,1.0,0.0,0
20275.97,1623.664166666667,9.0,9.0,16.0,15.0,15.32,9.0,2.0,1803.18,0.0,26.113138972064466,1
23635.39,2239.6158333333333,8.0,5.0,10.0,16.0,14.690000000000001,8.0,3.0,152.17,2.0,46.91741254960999,0
26980.83,2363.4025,7.0,3.0,6.0,10.0,2.41,2.0,2.0,156.14,1.0,38.55262710883043,2
29644.12,2073.882743587481,8.0,3.0,18.0,26.0,9.87,5.0,2.0,17.72,0.0,341.89686078286763,0
81418.74,7065.895,1.0,4.0,10.0,9.0,8.46,1.0,1.0,1369.02,0.0,121.37850465033472,0
33740.62,2954.7183333333337,10.0,8.0,33.0,62.0,29.77,6.0,0.0,3898.38,2.0,70.56471440757646,1
19132.66,1583.388333333333,4.0,3.0,32.0,12.0,10.2,7.0,2.0,2404.05,2.0,45.17437938444678,2
15898.59,1059.8825,8.0,6.0,15.0,30.0,22.17,9.0,3.0,2552.86,0.0,72.01043750385405,2
16268.51,1447.7091666666668,7.0,7.0,19.0,18.0,12.8,4.0,2.0,2181.28,2.0,25.12606049668636,2
21450.72,1713.5600000000004,2.0,5.0,10.0,6.0,5.41,1.0,1.0,123.12,1.0,31.29690078186111,0
8052.79,961.0658333333332,8.0,7.0,24.0,48.0,20.28,12.0,3.0,3937.86,2.0,29.24052455412561,2
12741.58,1234.7983333333334,5.0,7.0,9.0,24.0,5.4,2.0,1.0,530.93,1.0,28.731829133457843,1
143239.84,12020.653333333335,0.0,1.0,8.0,5.0,11.45,2.2,1.0,1118.15,1.0,213.2877494159124,2
116396.67,9501.7225,0.0,4.0,7.0,9.0,5.65,1.0,1.0,980.13,0.0,229.4914065435736,0
7905.96,683.83,8.0,8.0,16.0,32.0,9.36,9.0,0.0,2011.53,2.0,33.32043859314186,2
17816.79,1490.7701666666667,6.0,5.0,31.0,16.0,7.44,7.0,0.0,1793.04,2.0,54.01042940644318,1
18314.57,1554.9960833333332,6.0,716.0,18.0,19.0,9.57,10.0,2.0,1450.59,2.0,19.61210131444428,1
31002.86,2848.5716666666667,8.0,6.0,10.0,5.0,5.1,2.0,2.0,1256.7,2.0,0.0,2
64721.58,5129.465,3.0,6.0,4553.0,18.0,14.15,3.0,2.0,559.19,2.0,33.16452452505645,2
108680.19,9282.6825,8.0,7.0,5.0,13.0,12.74,5.0,2.0,1439.29,2.0,60.640898008109744,2
14528.81,1106.7341666666666,6.0,4.0,20.0,7.0,10.84,8.0,3.0,67.59,2.0,15.895561487944226,2
128585.52,10674.46,4.0,4.0,7.0,22.0,7.32,6.0,3.0,1000.37,1.0,73.48567886971293,2
73052.94,5909.745,4.0,4.0,14.0,25.0,1.93,3.0,3.0,583.73,2.0,64.60393728610639,2
17394.32,1237.5266666666666,8.0,4.0,14.0,12.0,6.13,2.0,2.0,1498.41,1.0,13.03293871683478,2
114450.72,9430.56,7.0,3.0,5.0,27.0,1.61,2.0,2.0,850.96,1.0,0.0,2
20272.23,1776.3525,4.0,3.0,12.0,1.0,4.83,2.0,1.0,828.97,1.0,11.48015041440524,2
71112.84,5885.07,6.0,4.0,11.0,23.0,11.07,3.0,2.0,432.53,1.0,53.42699481103315,2
39513.84,3100.239666666667,4.0,2.0,11.0,10.0,9.63,2.0,1.0,1029.0,1.0,89.80089295649952,0
16252.485,1514.37375,1.0,4.0,2.0,2.0,9.09,0.0,1.0,1216.31,1.0,11.69835833250137,2
110116.64,9161.386666666667,7.0,5.0,9.0,24.0,7.57,3.0,3.0,324.69,1.0,202.92258396544105,2
43978.14,3663.845,6.0,7.0,9.0,27.0,7.07,1.0,2.0,1102.66,2.0,68.78510048383598,2
111204.78,9270.065,0.0,2.0,2.0,14.0,9.51,1.0,3.0,1261.37,1.0,22409.0,0
122847.88,10266.323333333334,3.0,3.0,10.0,29.0,10.2,3.0,1.0,875.3,1.0,297.99395058276235,1
32017.75,2782.418833333333,7.0,7.0,8.0,7.0,10.8,9.0,3.0,776.86,0.0,73.28505691858231,2
15878.09,1068.174166666667,5.0,3.0,18.0,11.0,6.3100000000000005,6.0,3.0,1621.69,0.0,37.155450926208246,2
85461.63,7210.802500000002,5.0,7.0,11.0,20.0,4.94,6.0,2.0,566.74,2.0,0.0,2
125883.99,10508.3325,4.0,6.0,7.0,19.0,6.14,7.0,1.0,575.48,1.0,299.907488848736,2
22120.69,1878.7872499999999,7.0,4.0,14.0,22.0,17.94,7.0,3.0,67.23,2.0,74.11808216822405,2
93305.76,7837.48,3.0,6.0,15.0,14.0,4.55,3.0,2.0,1275.86,2.0,39.38564366905048,2
81334.68,6766.889999999999,9.0,9.0,32.0,37.0,13.62,11.0,0.0,1731.47,2.0,99.27963920315702,1
55473.18000000001,4873.765,6.0,5.0,29.0,46.0,28.72,10.2,3.0,2743.73,0.0,155.75314467144338,1
17187.27,1589.2725,10.0,7.0,24.0,54.0,7.79,8.0,0.0,4962.25,2.0,90.56454168926052,1
40739.49,3416.9575,3.0,6.0,9.0,9.0,0.59,0.0,1.0,728.52,1.0,26.48100994347856,0
121831.0,10110.999333333333,5.0,1.0,11.0,11.0,0.57,5.0,1.0,1130.29,1.0,276.7105391591354,2
87636.03,6291.992443316578,4.0,1.0,4.0,3.0,3.38,3.0,1.0,202.96,1.0,1054.845873521209,2
9857.29,849.4408333333334,5.0,5.0,20.0,10.0,9.39,1.0,2.0,85.92,1.0,16.171593046259712,2
15398.95,1548.2458333333334,1.0,7.0,5.0,1.0,8.41,8.0,1.0,343.84,1.0,34.81396985624466,2
7415.08,815.9233333333333,5.0,6.0,14.0,11.0,11.06,9.0,2.0,583.56,2.0,27.0108052417706,2
44219.46,3855.955,6.0,7.0,12.0,25.0,18.21,7.0,2.0,1685.8,0.0,206.32103892874747,2
133868.52,11000.71,5.0,4.0,8.0,11.0,0.79,0.0,1.0,528.47,1.0,328.33470723019946,1
28023.75,2023.243166527857,5.0,7.0,18.0,21.0,19.24,7.0,2.0,428.84,2.0,296.10383418725087,0
36403.98,3012.6650000000004,6.0,5.0,17.0,25.0,16.89,7.0,2.0,524.79,2.0,133.1854954468626,2
58962.2,5059.459333333333,10.0,7.0,15.0,30.0,25.89,10.0,0.0,4294.21,2.0,289.28151777978644,2
84031.02,7021.585,5.0,3.0,1.0,7.0,4.48,2.0,1.0,1325.84,1.0,0.0,0
125456.44,10544.703333333331,5.0,6.0,5.0,28.0,18.04,4.0,2.0,558.93,2.0,188.27168362422816,2
37263.45,3156.2875,3.0,3.0,7.0,3.0,7.76,2.0,1.0,1238.06,0.0,0.0,2
18344.75,1818.729166666667,7.0,462.0,31.0,57.0,12.39,10.0,0.0,2042.28,2.0,45650.0,2
15298.94,1078.9116666666666,5.0,7.0,5.0,19.0,9.43,1.0,2.0,350.9,2.0,35.32320794611219,2
73871.32,5974.260166666667,5.0,7.0,10.0,20.0,4.01,4.0,2.0,217.57,1.0,0.0,2
35566.44,3239.870000000001,6.0,8.0,3830.0,15.0,17.59,10.0,2.0,2203.49,0.0,171.59050838028304,1
66755.64,5556.97,6.0,9.0,21.0,35.0,7.7,10.0,0.0,1349.83,2.0,73.23991176383934,1
64927.34,5402.611666666667,6.0,3.0,8.0,14.0,13.38,4.0,2.0,503.58,2.0,324.2315301037921,2
108361.32,8829.11,7.0,5.0,10.0,28.0,9.83,1.0,2.0,402.23,0.0,194.5740888802765,2
17181.105,1717.75875,4.0,4.0,17.0,6.0,12.72,9.0,3.0,323.74,0.0,34.00407200274751,2
30620.69,2322.7241666666664,3.0,7.0,10.0,11.0,10.46,3.0,1.0,1395.64,1.0,67.0538189234297,2
20674.5,1447.875,7.0,8.0,31.0,61.0,19.05,9.0,0.0,2827.23,0.0,52.39284992084472,2
67412.2,5882.034333333333,6.0,5.0,7.0,23.0,17.7,6.0,2.0,858.85,0.0,106.59293418922586,2
12941.135,1201.4279166666668,5.0,4.0,20.0,19.0,7.19,7.0,2.0,219.36,0.0,74.95092219726749,2
35883.18,3176.265,6.0,5.0,8.0,13.0,0.6299999999999999,2.0,1.0,78.52,1.0,115.80242971608308,0
15916.47,1317.3725,3.0,6.0,9.0,13.0,10.05,6.0,2.0,1322.7,2.0,40.62841199099505,2
129780.44,11034.036666666669,5.0,3.0,18.0,27.0,6.25,1203.0,2.0,1163.57,2.0,250.19073495315013,1
17250.52,1682.543333333333,1.0,6.0,10.0,15.0,4.86,1.0,1.0,1308.31,1.0,24.325882300597872,1
37827.77,3116.314166666666,4.0,1.0,5.0,4.0,10.96,2.0,3.0,271.88,1.0,91.6368839965363,2
30012.83,2239.0691666666667,5.0,5.0,2.0,20.0,6.44,0.0,1.0,1478.4,1.0,15.029101690684696,0
9339.455,924.2879166666668,9.0,6.0,28.0,35.0,20.56,9.0,0.0,2637.94,2.0,46.68586678533654,2
22933.45,1873.1208333333327,8.0,7.0,19.0,30.0,6.52,4.0,2.0,328.94,2.0,38.75600325764032,2
64650.48,5651.54,8.0,7.0,31.0,42.0,4.26,11.0,3.0,2994.91,2.0,234.0066434133757,1
20877.69,1855.8075,8.0,3.0,16.0,26.0,6.89,5.0,2.0,560.41,0.0,58.4222463239445,0
9491.02,865.9183333333334,9.0,9.0,24.0,32.0,7.91,7.0,0.0,4836.24,2.0,26.27051721841384,1
25462.29,2295.8575,8.0,6.0,17.0,26.0,8.78,7.0,2.0,1189.3,2.0,95.32880068327248,2
43008.33,3332.0275,5.0,4.0,4.0,22.0,6.9,2.0,3.0,93.93,1.0,72.12150056109671,1
36825.36,3142.809,6.0,5.0,13.0,18.0,9.45,8.0,3.0,1078.41,2.0,61.69087228139711,2
17725.57,1691.1308333333334,5.0,9.0,20.0,8.0,16.71,13.0,2.0,2074.18,2.0,83.57842009904834,1
32194.56,2663.88,7.0,5.0,30.0,47.0,5.68,12.0,0.0,2395.85,2.0,156.0748321499819,2
113637.69,9620.8075,4.0,6.0,4.0,0.0,9.347999999999999,0.0,1.0,23.94,1.0,139.97007583212422,0
41599.96,3240.663333333333,9.0,5.0,16.0,50.0,28.66,6.0,0.0,3471.8,2.0,237.9966165829733,2
43831.6,3506.633333333333,6.0,7.0,15.0,18.0,11.08,2.0,2.0,1231.16,1.0,66.33023758604543,2
34565.73,2976.4775000000004,1.0,1.0,3.0,13.0,9.67,3.0,1.0,1429.23,1.0,33.14214135186324,0
118124.48,9559.706666666669,3.0,3.0,5.0,18.0,6.79,4.0,1.0,86.51,1.0,73.26054843083433,1
8749.465,585.1220833333333,6.0,9.0,33.0,16.0,19.57,8.0,0.0,4676.17,2.0,16752.0,2
14411.9,1330.9916666666666,6.0,8.0,24.0,23.0,25.8,7.0,0.0,3640.4,2.0,71.66267575456878,2
68399.64,5899.97,6.0,5.0,23.0,60.0,20.68,14.0,0.0,2781.7,0.0,241.10770096124105,2
58053.27,4795.7725,6.0,8.0,28.0,21.0,28.49,13.0,0.0,3771.12,0.0,238.05753012785647,2
45421.38,3963.5280000000007,4.0,10.0,17.0,27.0,16.34,10.0,2.0,2632.69,2.0,49.80258502762167,1
99952.32,8120.3600000000015,3.0,6.0,3.0,10.0,5.74,0.0,1.0,162.01,1.0,224.2379725190021,2
107334.88,8883.573333333334,8.0,5.0,8.0,11.0,18.52,6.0,2.0,508.85,2.0,0.0,2
37840.64,2913.3866666666668,6.0,5.0,5.0,21.0,18.54,6.0,2.0,2641.91,2.0,60.68036049882516,2
9929.235,828.4362500000002,4.0,8.0,23.0,13.0,11.5,14.0,3.0,2328.08,2.0,18.120966441843297,1
28880.56,2502.7133333333336,3.0,5.0,10.0,26.0,23.66,4.0,2.0,412.8,2.0,20.96972938241021,2
28468.13,2587.3441666666668,3.0,1.0,3.0,14.0,3.8,5.0,1.0,952.39,1.0,64.51921479772957,0
90960.56,7498.046666666666,3.0,7.0,15.0,13.0,17.1,0.0,3.0,836.37,2.0,299.6585696335902,2
76855.56,6700.63,10.0,8.0,29.0,22.0,3.01,10.0,0.0,2650.7,2.0,475.32678004136034,1
9956.155,780.6795833333334,7.0,10.0,34.0,26.0,30.5,11.0,0.0,4277.82,2.0,38.86248875949625,2
56455.35000000001,4511.6125,9.0,9.0,20.0,29.0,22.15,7.0,0.0,4468.81,2.0,415.6072332786076,2
109370.55,9153.9765,4.0,6.0,5.0,13.0,14.43,5.0,2.0,1387.19,0.0,86.8235854974944,0
52499.16,4244.93,7.0,5.0,17.0,57.0,3.21,10.0,0.0,1441.5,2.0,289.2684930481568,1
30022.71,2684.8925,3.0,7.0,2056.0,9.0,3.06,1.0,1.0,1071.33,1.0,62.22228530782847,2
14096.44,977.9595938644868,9.0,7.0,28.0,26.0,6.27,12.0,0.0,1398.28,2.0,166.65143083971668,1
22144.945,1752.4120833333334,3.0,2.0,7.0,3.0,6.65,0.0,1.0,586.19,1.0,59145.0,0
78666.56999999999,6485.5475,3.0,4.0,17.0,29.0,5.37,3.0,2.0,1498.7,1.0,247.85114466764472,2
61922.67,5216.5,10.0,6.0,34.0,21.0,7.28,10.0,0.0,2270.42,0.0,182.8639737590828,1
120366.6,9888.55,4.0,7.0,2.0,12.0,0.8,6.0,1.0,1396.64,0.0,233.4424036237371,1
11855.82,943.985,6.0,6.0,17.0,13.0,7.89,5.0,2.0,735.37,2.0,5.711416878860573,1
28805.89,2507.4908333333333,2.0,6.0,10.0,11.0,11.61,4.0,1.0,1124.97,1.0,0.0,2
74902.8,6272.9000000000015,8.0,8.0,33.0,17.0,20.13,8.0,0.0,2900.49,2.0,534.7515340526268,1
79205.36,6520.446666666668,1.0,7.0,4.0,2.0,10.59,4.0,3.0,1379.14,1.0,0.0,2
28187.35,2201.945833333333,6.0,5.0,12.0,8.0,10.09,4.0,2.0,321.76,2.0,83.6172325987654,2
28578.92,2627.5766666666664,9.0,6.0,24.0,30.0,21.36,11.0,0.0,3224.48,2.0,202.9796297251885,2
21595.875,2061.65625,5.0,7.0,7.0,9.0,9.46,4.0,1.0,655.46,1.0,13.082938478587812,1
56270.46,4836.205,6.0,3.0,16.0,13.0,15.45,8.0,2.0,1570.56,2.0,79.63089870659877,2
22032.32,1896.5089166666664,4.0,688.0,10.0,1.0,7.11,4.0,1.0,1356.88,1.0,0.0,2
38764.8,2974.4,10.0,6.0,33.0,29.0,6.83,16.0,0.0,2057.3,2.0,73367.0,1
110575.72,9009.643333333332,7.0,3.0,6.0,7.0,22.53,10.0,2.0,788.59,2.0,540.0722378457675,2
43644.96,3551.08,6.0,8.0,25.0,30.0,8.12,11.0,0.0,2203.98,2.0,133.0470229914066,1
65793.66,5616.805,6.0,3.0,11.0,22.0,11.53,6.0,2.0,1494.35,2.0,113.275762414721,1
80230.68,6648.914666666667,4.0,5.0,31.0,10.0,9.42,7.0,2.0,2696.61,2.0,100.0622810824815,1
31937.62,2394.468333333333,5.0,3.0,15.0,15.0,17.37,10.0,2.0,1934.42,2.0,35.389514711926815,1
10320.67,779.0558333333332,8.0,8.0,27.0,6.0,15.58,11.0,2.0,1759.88,2.0,31.353909972287568,2
19386.02,1858.5016666666668,4.0,4.0,7.0,5.0,9.74,11.0,3.0,2438.26,2.0,40.00925124928242,1
25530.33,2137.5275,3.0,4.0,19.0,16.0,11.98,8.0,2.0,761.18,2.0,0.0,2
44826.54,3953.545,2.0,3.0,10.0,22.0,7.52,6.0,1.0,952.04,1.0,0.0,1
18083.64,1336.97,9.0,8.0,18.0,60.0,7.06,10.0,2.0,2489.37,2.0,28161.0,1
18793.34,1612.111666666667,0.0,7.0,8.0,7.0,2.89,3.0,1.0,863.66,1.0,27.30133708141817,1
69712.2,5841.349999999999,8.0,7.0,5.0,25.0,12.86,6.0,3.0,1638.94,2.0,275.12585923167427,2
31011.32,2810.276666666666,3.0,5.0,15.0,17.0,11.37,5.0,2.0,992.07,2.0,0.0,2
126530.4,10535.2,1.0,5.0,5.0,15.0,3.54,8.0,1.0,953.26,1.0,140.49240243220748,0
7189.54,332.12833333333333,483.0,5.0,20.0,9.0,16.79,7.0,2.0,1997.66,2.0,34.07201429329868,2
57588.9,5098.075,3.0,4.0,5.0,14.0,6.07,1.0,2.0,288.34,1.0,115.5773715415152,2
14623.51,1232.6258333333333,9.0,5.0,15.0,16.0,19.11,8.0,0.0,3607.96,2.0,61.6837845340707,2
87876.27,7232.0225,4.0,5.0,15.0,15.0,7.6,4.0,2.0,502.29,2.0,0.0,2
15725.7,1165.475,6.0,9.0,30.0,48.0,15.54,7.0,2.0,1452.16,2.0,38.84287530684608,1
30416.28,2346.69,5.0,4.0,4.0,15.0,1.33,3.0,1.0,1021.07,1.0,0.0,0
163083.08,13607.256666666664,3.0,2.0,8.0,6.0,9.38,0.0,3.0,799.18,1.0,93.2489102152254,2
42373.7,3742.1416666666655,0.0,6.0,4.0,10.0,10.84,2.0,1.0,1391.5,1.0,88.86030124130865,2
11138.425,911.2020833333332,3.0,7.0,20.0,13.0,7.95,2.0,2.0,878.15,2.0,11.125299425252717,1
19777.05,1728.0875,5.0,3.0,2199.0,16.0,0.0499999999999998,1.0,1.0,186.16,1.0,29.045533320072103,1
136597.12,11452.148666666668,5.0,4.0,17.0,28.0,4.35,0.0,2.0,843.65,2.0,252.10507082904616,2
73106.92,6309.243333333333,1.0,2.0,4.0,8.0,14.35,4.0,1.0,900.37,1.0,42.852111979837154,0
59978.52,4847.21,6.0,7.0,13.0,5.0,4.54,2.0,2.0,479.07,1.0,0.0,2
115247.16,4864.186666666666,2.0,5.0,10.0,8.0,0.92,2.0,1.0,687.87,1.0,0.0,0
